question_id,domain_id,workflow_id,step_id,question_text,question_type,question_intent,score_1_guidance,score_3_guidance,score_5_guidance,primary_driver,secondary_driver,linked_metric,issue_type,recommendation_id,action_id,owner_role,automation_flag,ai_flag,roadmap_phase,priority_weight,audit_scoring_focus,evidence_examples,customer_impact_if_weak,severity_band_logic,workflow_name,workflow_objective,domain_name,recommendation_title,recommendation_text,expected_outcome,action_title,action_text,action_deliverable,success_measure,indicative_timeline,transformation_id,transformation_type,transformation_title,transformation_text
Q-D08-01-02,D08,WF-D08-01,ST-D08-01-02,"Does finance operations run consistently in practice, meeting expected turnaround, quality, and handoff standards so that finance operations run accurately and support the commercial engine rather than slowing it without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"Finance Operations is executed inconsistently and is regularly affected by delayed processing, errors in records, weak reconciliations, and poor support to commercial teams. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","Finance Operations usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","Finance Operations runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Invoice Accuracy,Credit Control,Cross-Metric / Multiple,inconsistent_workflow_execution,REC-D08-01-02,ACT-D08-01-02,Functional Leadership / Operations,Yes,No,Phase 1,Low,"Look for evidence of real operating discipline in finance operations, including turnaround, quality, rework, SLA adherence, and exception handling.","finance SOPs, close or process checklist, and control logs","If weak, day-to-day performance in finance operations creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,Finance Operations,"finance workflows support clean revenue, cost control, cash, and decision support",Enabling Functions,Stabilize execution of Finance Operations,"Stabilize day-to-day execution of finance operations by removing avoidable manual failure points, clarifying turnaround and quality standards, and coaching teams on consistent adoption so the workflow can operate with less delay, rework, and commercial risk.","More predictable execution of finance operations with lower delay, less rework, and cleaner downstream handoffs.",Remove execution friction in Finance Operations,"Diagnose where finance operations breaks down in live operation by reviewing delays, rework, exception volumes, and handoff failures. Remove unnecessary manual steps, clarify turnaround and quality expectations, strengthen adherence to the agreed standard, and create a short-cycle review to resolve recurring blockers until performance stabilises.","A stabilisation plan for finance operations covering the top delay, rework, and quality failure points.","Turnaround, rework, and exception rates improve materially in finance operations over the next review cycles.",4-8 weeks to stabilise and embed,TRN-D08-01-02,Automation,Workflow automation for Finance Operations,"Use workflow automation to reduce delay-prone manual steps in finance operations, especially where approvals, handoffs, reminders, validation, or task routing can be system-driven. Typical opportunities include workflow approvals and reconciliation alerts."
Q-D08-01-03,D08,WF-D08-01,ST-D08-01-03,"Is finance operations controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect cross-metric / multiple?",control,visibility_control,"The business has weak visibility over finance operations. KPIs such as process accuracy, close/process timeliness, and exception volume are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for finance operations, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","Finance Operations is actively controlled through trusted KPIs such as process accuracy, close/process timeliness, and exception volume, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Invoice Accuracy,Credit Control,Cross-Metric / Multiple,weak_workflow_visibility_and_control,REC-D08-01-03,ACT-D08-01-03,Functional Leadership / Operations,Yes,Yes,Phase 2,Low,"Look for trusted KPI visibility over finance operations, including metric definitions, review cadence, escalation, and closure of corrective actions.","finance SOPs, close or process checklist, and control logs","If weak, leaders cannot see performance issues in finance operations early enough to protect cross-metric / multiple.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,Finance Operations,"finance workflows support clean revenue, cost control, cash, and decision support",Enabling Functions,Introduce KPI control for Finance Operations,"Establish a management-control layer for finance operations with clear KPI definitions, trusted data, thresholds, exception ownership, and structured review so issues can be identified early and corrected before they materially affect cross-metric / multiple.",Earlier visibility into issues within finance operations and faster corrective action through KPI-based management.,Build KPI and exception control for Finance Operations,"Define the small set of KPIs, service thresholds, and exception categories required to manage finance operations well. Establish KPI definitions, data ownership, review cadence, escalation rules, and corrective-action tracking so management can act quickly when performance slips or risk accumulates.","A KPI control pack for finance operations covering process accuracy, close/process timeliness, and exception volume, thresholds, owners, and escalation rules.",Management can review trusted KPIs for finance operations regularly and close corrective actions against exceptions.,"2-6 weeks to define KPIs, build visibility, and embed review cadence",TRN-D08-01-03,AI/Automation,"Control, alerting, and intelligence for Finance Operations","Use dashboards, alerts, and selective intelligence to improve control over finance operations. Typical opportunities include workflow approvals and reconciliation alerts, with higher-value intelligence layers such as exception summarization and anomaly detection once underlying data is reliable."
Q-D08-02-01,D08,WF-D08-02,ST-D08-02-01,"Is hr / skills / capacity designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that people capacity, skills, and accountability support the operating model?",process,definition,"There is no single agreed operating design for hr / skills / capacity. Key elements such as role requirements, capacity planning, skills tracking, and development ownership are unclear, poorly documented, or owned informally, and evidence such as workforce plan, skills matrix, and training plan is missing, outdated, or not used in practice.","A baseline design exists for hr / skills / capacity, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","HR / Skills / Capacity is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Service Quality,Sales Follow-Up Quality,Cross-Metric / Multiple,unclear_workflow_definition,REC-D08-02-01,ACT-D08-02-01,Functional Leadership / Operations,No,No,Phase 2,Low,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for hr / skills / capacity.","workforce plan, skills matrix, and training plan","If weak, hr / skills / capacity becomes dependent on tribal knowledge and makes it harder to scale with strong cross-functional enablement, control, and resilience.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,HR / Skills / Capacity,"people capacity, skills, and accountability support the operating model",Enabling Functions,Design and standardize HR / Skills / Capacity,"Redesign hr / skills / capacity as a controlled operating process. Define the scope, trigger points, required inputs, roles, decision rights, system touchpoints, handoff rules, and evidence standards so that people capacity, skills, and accountability support the operating model rather than depending on informal practice.",A documented and owned standard for hr / skills / capacity that teams can follow consistently.,Define the operating standard for HR / Skills / Capacity,"Map the current state of hr / skills / capacity, identify where ownership or decision rights are unclear, and design the future-state standard. Document scope, triggers, required data, roles, system steps, approvals, handoffs, and evidence such as workforce plan, skills matrix, and training plan. Publish the standard, train the relevant teams, and assign a named owner for ongoing governance.",a workforce and skills management process linked to business demand,The team can point to a current standard for hr / skills / capacity and apply it consistently without ambiguity.,"2-4 weeks to design and align, depending on complexity",TRN-D08-02-01,Process,Process blueprint for HR / Skills / Capacity,"Before automation is layered on, create a stable process blueprint for hr / skills / capacity with clear ownership, inputs, outputs, control points, and evidence requirements. This becomes the reference model for training, governance, and future system design."
Q-D08-02-02,D08,WF-D08-02,ST-D08-02-02,"Does hr / skills / capacity run consistently in practice, meeting expected turnaround, quality, and handoff standards so that staffing, capability-building, and performance management support operating needs without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"HR / Skills / Capacity is executed inconsistently and is regularly affected by under-capacity, skill gaps, poor onboarding, and avoidable dependence on a few individuals. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","HR / Skills / Capacity usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","HR / Skills / Capacity runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Service Quality,Sales Follow-Up Quality,Cross-Metric / Multiple,inconsistent_workflow_execution,REC-D08-02-02,ACT-D08-02-02,Functional Leadership / Operations,Yes,No,Phase 1,Low,"Look for evidence of real operating discipline in hr / skills / capacity, including turnaround, quality, rework, SLA adherence, and exception handling.","workforce plan, skills matrix, and training plan","If weak, day-to-day performance in hr / skills / capacity creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,HR / Skills / Capacity,"people capacity, skills, and accountability support the operating model",Enabling Functions,Stabilize execution of HR / Skills / Capacity,"Stabilize day-to-day execution of hr / skills / capacity by removing avoidable manual failure points, clarifying turnaround and quality standards, and coaching teams on consistent adoption so the workflow can operate with less delay, rework, and commercial risk.","More predictable execution of hr / skills / capacity with lower delay, less rework, and cleaner downstream handoffs.",Remove execution friction in HR / Skills / Capacity,"Diagnose where hr / skills / capacity breaks down in live operation by reviewing delays, rework, exception volumes, and handoff failures. Remove unnecessary manual steps, clarify turnaround and quality expectations, strengthen adherence to the agreed standard, and create a short-cycle review to resolve recurring blockers until performance stabilises.","A stabilisation plan for hr / skills / capacity covering the top delay, rework, and quality failure points.","Turnaround, rework, and exception rates improve materially in hr / skills / capacity over the next review cycles.",4-8 weeks to stabilise and embed,TRN-D08-02-02,Automation,Workflow automation for HR / Skills / Capacity,"Use workflow automation to reduce delay-prone manual steps in hr / skills / capacity, especially where approvals, handoffs, reminders, validation, or task routing can be system-driven. Typical opportunities include capacity alerts and training reminders."
Q-D08-02-03,D08,WF-D08-02,ST-D08-02-03,"Is hr / skills / capacity controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect cross-metric / multiple?",control,visibility_control,"The business has weak visibility over hr / skills / capacity. KPIs such as vacancy fill time, skill coverage, and training completion are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for hr / skills / capacity, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","HR / Skills / Capacity is actively controlled through trusted KPIs such as vacancy fill time, skill coverage, and training completion, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Service Quality,Sales Follow-Up Quality,Cross-Metric / Multiple,weak_workflow_visibility_and_control,REC-D08-02-03,ACT-D08-02-03,Functional Leadership / Operations,Yes,Yes,Phase 2,Low,"Look for trusted KPI visibility over hr / skills / capacity, including metric definitions, review cadence, escalation, and closure of corrective actions.","workforce plan, skills matrix, and training plan","If weak, leaders cannot see performance issues in hr / skills / capacity early enough to protect cross-metric / multiple.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,HR / Skills / Capacity,"people capacity, skills, and accountability support the operating model",Enabling Functions,Introduce KPI control for HR / Skills / Capacity,"Establish a management-control layer for hr / skills / capacity with clear KPI definitions, trusted data, thresholds, exception ownership, and structured review so issues can be identified early and corrected before they materially affect cross-metric / multiple.",Earlier visibility into issues within hr / skills / capacity and faster corrective action through KPI-based management.,Build KPI and exception control for HR / Skills / Capacity,"Define the small set of KPIs, service thresholds, and exception categories required to manage hr / skills / capacity well. Establish KPI definitions, data ownership, review cadence, escalation rules, and corrective-action tracking so management can act quickly when performance slips or risk accumulates.","A KPI control pack for hr / skills / capacity covering vacancy fill time, skill coverage, and training completion, thresholds, owners, and escalation rules.",Management can review trusted KPIs for hr / skills / capacity regularly and close corrective actions against exceptions.,"2-6 weeks to define KPIs, build visibility, and embed review cadence",TRN-D08-02-03,AI/Automation,"Control, alerting, and intelligence for HR / Skills / Capacity","Use dashboards, alerts, and selective intelligence to improve control over hr / skills / capacity. Typical opportunities include capacity alerts and training reminders, with higher-value intelligence layers such as skills-gap identification from demand patterns once underlying data is reliable."
Q-D08-03-01,D08,WF-D08-03,ST-D08-03-01,"Is it and system stability designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that systems remain available, integrated, secure, and supportive of daily execution?",process,definition,"There is no single agreed operating design for it and system stability. Key elements such as support model, incident ownership, availability targets, change rules, and recovery plans are unclear, poorly documented, or owned informally, and evidence such as incident process, change calendar, and service health dashboard is missing, outdated, or not used in practice.","A baseline design exists for it and system stability, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","IT and System Stability is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Billing Workflow Speed,Response Speed,Cross-Metric / Multiple,unclear_workflow_definition,REC-D08-03-01,ACT-D08-03-01,Functional Leadership / Operations,No,No,Phase 2,Low,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for it and system stability.","incident process, change calendar, and service health dashboard","If weak, it and system stability becomes dependent on tribal knowledge and makes it harder to scale with strong cross-functional enablement, control, and resilience.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,IT and System Stability,"systems remain available, integrated, secure, and supportive of daily execution",Enabling Functions,Design and standardize IT and System Stability,"Redesign it and system stability as a controlled operating process. Define the scope, trigger points, required inputs, roles, decision rights, system touchpoints, handoff rules, and evidence standards so that systems remain available, integrated, secure, and supportive of daily execution rather than depending on informal practice.",A documented and owned standard for it and system stability that teams can follow consistently.,Define the operating standard for IT and System Stability,"Map the current state of it and system stability, identify where ownership or decision rights are unclear, and design the future-state standard. Document scope, triggers, required data, roles, system steps, approvals, handoffs, and evidence such as incident process, change calendar, and service health dashboard. Publish the standard, train the relevant teams, and assign a named owner for ongoing governance.",an IT service and stability model with clear operational controls,The team can point to a current standard for it and system stability and apply it consistently without ambiguity.,"2-4 weeks to design and align, depending on complexity",TRN-D08-03-01,Process,Process blueprint for IT and System Stability,"Before automation is layered on, create a stable process blueprint for it and system stability with clear ownership, inputs, outputs, control points, and evidence requirements. This becomes the reference model for training, governance, and future system design."
Q-D08-03-02,D08,WF-D08-03,ST-D08-03-02,"Does it and system stability run consistently in practice, meeting expected turnaround, quality, and handoff standards so that systems remain available, incidents are resolved quickly, and change is controlled without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"IT and System Stability is executed inconsistently and is regularly affected by outages, slow response, recurring incidents, and uncontrolled change disrupting operations. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","IT and System Stability usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","IT and System Stability runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Billing Workflow Speed,Response Speed,Cross-Metric / Multiple,inconsistent_workflow_execution,REC-D08-03-02,ACT-D08-03-02,Functional Leadership / Operations,Yes,No,Phase 1,Low,"Look for evidence of real operating discipline in it and system stability, including turnaround, quality, rework, SLA adherence, and exception handling.","incident process, change calendar, and service health dashboard","If weak, day-to-day performance in it and system stability creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,IT and System Stability,"systems remain available, integrated, secure, and supportive of daily execution",Enabling Functions,Stabilize execution of IT and System Stability,"Stabilize day-to-day execution of it and system stability by removing avoidable manual failure points, clarifying turnaround and quality standards, and coaching teams on consistent adoption so the workflow can operate with less delay, rework, and commercial risk.","More predictable execution of it and system stability with lower delay, less rework, and cleaner downstream handoffs.",Remove execution friction in IT and System Stability,"Diagnose where it and system stability breaks down in live operation by reviewing delays, rework, exception volumes, and handoff failures. Remove unnecessary manual steps, clarify turnaround and quality expectations, strengthen adherence to the agreed standard, and create a short-cycle review to resolve recurring blockers until performance stabilises.","A stabilisation plan for it and system stability covering the top delay, rework, and quality failure points.","Turnaround, rework, and exception rates improve materially in it and system stability over the next review cycles.",4-8 weeks to stabilise and embed,TRN-D08-03-02,Automation,Workflow automation for IT and System Stability,"Use workflow automation to reduce delay-prone manual steps in it and system stability, especially where approvals, handoffs, reminders, validation, or task routing can be system-driven. Typical opportunities include incident routing and alert integration."
Q-D08-03-03,D08,WF-D08-03,ST-D08-03-03,"Is it and system stability controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect cross-metric / multiple?",control,visibility_control,"The business has weak visibility over it and system stability. KPIs such as system uptime, incident resolution time, and repeat incident rate are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for it and system stability, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","IT and System Stability is actively controlled through trusted KPIs such as system uptime, incident resolution time, and repeat incident rate, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Billing Workflow Speed,Response Speed,Cross-Metric / Multiple,weak_workflow_visibility_and_control,REC-D08-03-03,ACT-D08-03-03,Functional Leadership / Operations,Yes,Yes,Phase 2,Low,"Look for trusted KPI visibility over it and system stability, including metric definitions, review cadence, escalation, and closure of corrective actions.","incident process, change calendar, and service health dashboard","If weak, leaders cannot see performance issues in it and system stability early enough to protect cross-metric / multiple.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,IT and System Stability,"systems remain available, integrated, secure, and supportive of daily execution",Enabling Functions,Introduce KPI control for IT and System Stability,"Establish a management-control layer for it and system stability with clear KPI definitions, trusted data, thresholds, exception ownership, and structured review so issues can be identified early and corrected before they materially affect cross-metric / multiple.",Earlier visibility into issues within it and system stability and faster corrective action through KPI-based management.,Build KPI and exception control for IT and System Stability,"Define the small set of KPIs, service thresholds, and exception categories required to manage it and system stability well. Establish KPI definitions, data ownership, review cadence, escalation rules, and corrective-action tracking so management can act quickly when performance slips or risk accumulates.","A KPI control pack for it and system stability covering system uptime, incident resolution time, and repeat incident rate, thresholds, owners, and escalation rules.",Management can review trusted KPIs for it and system stability regularly and close corrective actions against exceptions.,"2-6 weeks to define KPIs, build visibility, and embed review cadence",TRN-D08-03-03,AI/Automation,"Control, alerting, and intelligence for IT and System Stability","Use dashboards, alerts, and selective intelligence to improve control over it and system stability. Typical opportunities include incident routing and alert integration, with higher-value intelligence layers such as incident pattern detection and probable cause suggestion once underlying data is reliable."
Q-D08-04-01,D08,WF-D08-04,ST-D08-04-01,"Is data quality and reporting designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that data is complete, accurate, timely, and trusted for operational decisions?",process,definition,"There is no single agreed operating design for data quality and reporting. Key elements such as KPI definitions, data ownership, source systems, and reporting cadence are unclear, poorly documented, or owned informally, and evidence such as data dictionary, report catalogue, and KPI owner list is missing, outdated, or not used in practice.","A baseline design exists for data quality and reporting, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","Data Quality and Reporting is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Quote Accuracy,Invoice Accuracy,Cross-Metric / Multiple,unclear_workflow_definition,REC-D08-04-01,ACT-D08-04-01,Functional Leadership / Operations,No,No,Phase 2,Low,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for data quality and reporting.","data dictionary, report catalogue, and KPI owner list","If weak, data quality and reporting becomes dependent on tribal knowledge and makes it harder to scale with strong cross-functional enablement, control, and resilience.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,Data Quality and Reporting,"data is complete, accurate, timely, and trusted for operational decisions",Enabling Functions,Design and standardize Data Quality and Reporting,"Redesign data quality and reporting as a controlled operating process. Define the scope, trigger points, required inputs, roles, decision rights, system touchpoints, handoff rules, and evidence standards so that data is complete, accurate, timely, and trusted for operational decisions rather than depending on informal practice.",A documented and owned standard for data quality and reporting that teams can follow consistently.,Define the operating standard for Data Quality and Reporting,"Map the current state of data quality and reporting, identify where ownership or decision rights are unclear, and design the future-state standard. Document scope, triggers, required data, roles, system steps, approvals, handoffs, and evidence such as data dictionary, report catalogue, and KPI owner list. Publish the standard, train the relevant teams, and assign a named owner for ongoing governance.","a reporting model with agreed definitions, ownership, and refresh rules",The team can point to a current standard for data quality and reporting and apply it consistently without ambiguity.,"2-4 weeks to design and align, depending on complexity",TRN-D08-04-01,Process,Process blueprint for Data Quality and Reporting,"Before automation is layered on, create a stable process blueprint for data quality and reporting with clear ownership, inputs, outputs, control points, and evidence requirements. This becomes the reference model for training, governance, and future system design."
Q-D08-04-02,D08,WF-D08-04,ST-D08-04-02,"Does data quality and reporting run consistently in practice, meeting expected turnaround, quality, and handoff standards so that data is entered on time, reconciled, and reports are produced without heavy manual repair without avoidable delay, rework, or dependence on individual heroics?",quality,execution,"Data Quality and Reporting is executed inconsistently and is regularly affected by manual report rebuilds, conflicting numbers, and delayed visibility into performance. Work is often delayed, reworked, or completed through manual chasing, with limited confidence in turnaround, quality, or downstream readiness.","Data Quality and Reporting usually happens, but performance is still uneven. The team can complete routine work, yet exceptions, delays, quality misses, or inconsistent adherence to standards still create friction often enough to affect business performance.","Data Quality and Reporting runs predictably and at the expected quality level. Turnaround, handoffs, and exception handling are controlled, and teams rarely need to rely on ad hoc workarounds to complete the workflow successfully.",Quote Accuracy,Invoice Accuracy,Cross-Metric / Multiple,inconsistent_workflow_execution,REC-D08-04-02,ACT-D08-04-02,Functional Leadership / Operations,Yes,No,Phase 1,Low,"Look for evidence of real operating discipline in data quality and reporting, including turnaround, quality, rework, SLA adherence, and exception handling.","data dictionary, report catalogue, and KPI owner list","If weak, day-to-day performance in data quality and reporting creates avoidable delay, rework, and customer or commercial friction.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,Data Quality and Reporting,"data is complete, accurate, timely, and trusted for operational decisions",Enabling Functions,Stabilize execution of Data Quality and Reporting,"Stabilize day-to-day execution of data quality and reporting by removing avoidable manual failure points, clarifying turnaround and quality standards, and coaching teams on consistent adoption so the workflow can operate with less delay, rework, and commercial risk.","More predictable execution of data quality and reporting with lower delay, less rework, and cleaner downstream handoffs.",Remove execution friction in Data Quality and Reporting,"Diagnose where data quality and reporting breaks down in live operation by reviewing delays, rework, exception volumes, and handoff failures. Remove unnecessary manual steps, clarify turnaround and quality expectations, strengthen adherence to the agreed standard, and create a short-cycle review to resolve recurring blockers until performance stabilises.","A stabilisation plan for data quality and reporting covering the top delay, rework, and quality failure points.","Turnaround, rework, and exception rates improve materially in data quality and reporting over the next review cycles.",4-8 weeks to stabilise and embed,TRN-D08-04-02,Automation,Workflow automation for Data Quality and Reporting,"Use workflow automation to reduce delay-prone manual steps in data quality and reporting, especially where approvals, handoffs, reminders, validation, or task routing can be system-driven. Typical opportunities include scheduled data refreshes and exception flags."
Q-D08-04-03,D08,WF-D08-04,ST-D08-04-03,"Is data quality and reporting controlled through defined KPIs, timely exception visibility, and management review so issues are identified early and corrected before they materially affect cross-metric / multiple?",control,visibility_control,"The business has weak visibility over data quality and reporting. KPIs such as report timeliness, data completeness, and reconciliation exceptions are absent, unreliable, or reviewed too late, so issues are usually discovered after they have already affected performance, customers, or revenue.","Basic reporting exists for data quality and reporting, but KPI definitions, data quality, review cadence, or action follow-through are not yet strong enough to provide full control. Some issues are surfaced in time, but others still remain hidden or unresolved for too long.","Data Quality and Reporting is actively controlled through trusted KPIs such as report timeliness, data completeness, and reconciliation exceptions, regular review, clear thresholds, and owned corrective actions. Exceptions are visible early and leaders can intervene before the issue becomes material.",Quote Accuracy,Invoice Accuracy,Cross-Metric / Multiple,weak_workflow_visibility_and_control,REC-D08-04-03,ACT-D08-04-03,Functional Leadership / Operations,Yes,Yes,Phase 2,Low,"Look for trusted KPI visibility over data quality and reporting, including metric definitions, review cadence, escalation, and closure of corrective actions.","data dictionary, report catalogue, and KPI owner list","If weak, leaders cannot see performance issues in data quality and reporting early enough to protect cross-metric / multiple.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,Data Quality and Reporting,"data is complete, accurate, timely, and trusted for operational decisions",Enabling Functions,Introduce KPI control for Data Quality and Reporting,"Establish a management-control layer for data quality and reporting with clear KPI definitions, trusted data, thresholds, exception ownership, and structured review so issues can be identified early and corrected before they materially affect cross-metric / multiple.",Earlier visibility into issues within data quality and reporting and faster corrective action through KPI-based management.,Build KPI and exception control for Data Quality and Reporting,"Define the small set of KPIs, service thresholds, and exception categories required to manage data quality and reporting well. Establish KPI definitions, data ownership, review cadence, escalation rules, and corrective-action tracking so management can act quickly when performance slips or risk accumulates.","A KPI control pack for data quality and reporting covering report timeliness, data completeness, and reconciliation exceptions, thresholds, owners, and escalation rules.",Management can review trusted KPIs for data quality and reporting regularly and close corrective actions against exceptions.,"2-6 weeks to define KPIs, build visibility, and embed review cadence",TRN-D08-04-03,AI/Automation,"Control, alerting, and intelligence for Data Quality and Reporting","Use dashboards, alerts, and selective intelligence to improve control over data quality and reporting. Typical opportunities include scheduled data refreshes and exception flags, with higher-value intelligence layers such as narrative insights and anomaly detection on KPI movement once underlying data is reliable."
Q-D08-05-01,D08,WF-D08-05,ST-D08-05-01,"Is governance and approvals designed as a clear end-to-end operating process—with documented scope, trigger points, required inputs, decision rights, systems, and ownership—so that approval rights are clear and decisions happen without uncontrolled delay?",process,definition,"There is no single agreed operating design for governance and approvals. Key elements such as approval rights, thresholds, committees, documentation standards, and escalation path are unclear, poorly documented, or owned informally, and evidence such as delegation of authority, approval workflow, and governance calendar is missing, outdated, or not used in practice.","A baseline design exists for governance and approvals, but it is not yet complete or consistently adopted. Some ownership, documentation, or handoff rules are defined, but teams still rely on local workarounds or individual interpretation in important areas.","Governance and Approvals is defined as a controlled end-to-end process. Scope, triggers, entry and exit criteria, ownership, decision rights, system steps, and handoffs are documented, current, and used consistently by the teams involved.",Pricing Governance,Deal Desk Control,Cross-Metric / Multiple,unclear_workflow_definition,REC-D08-05-01,ACT-D08-05-01,Functional Leadership / Operations,No,No,Phase 2,Low,"Look for documented standards, ownership, decision rights, entry/exit criteria, required systems, and handoff rules for governance and approvals.","delegation of authority, approval workflow, and governance calendar","If weak, governance and approvals becomes dependent on tribal knowledge and makes it harder to scale with strong cross-functional enablement, control, and resilience.",Scores 1-2 = Critical / Weak; Score 3 = Developing; Scores 4-5 = Strong / Managed,Governance and Approvals,approval rights are clear and decisions happen without uncontrolled delay,Enabling Functions,Design and standardize Governance and Approvals,"Redesign governance and approvals as a controlled operating process. Define the scope, trigger points, required inputs, roles, decision rights, system touchpoints, handoff rules, and evidence standards so that approval rights are clear and decisions happen without uncontrolled delay rather than depending on informal practice.",A documented and owned standard for governance and approvals that teams can follow consistently.,Define the operating standard for Governance and Approvals,"Map the current state of governance and approvals, identify where ownership or decision rights are unclear, and design the future-state standard. Document scope, triggers, required data, roles, system steps, approvals, handoffs, and evidence such as delegation of authority, approval workflow, and governance calendar. Publish the standard, train the relevant teams, and assign a named owner for ongoing governance.",a practical governance model that protects control without paralysing execution,The team can point to a current standard for governance and approvals and apply it consistently without ambiguity.,"2-4 weeks to design and align, depending on complexity",TRN-D08-05-01,Process,Process blueprint for Governance and Approvals,"Before automation is layered on, create a stable process blueprint for governance and approvals with clear ownership, inputs, outputs, control points, and evidence requirements. This becomes the reference model for training, governance, and future system design."
